timestamp,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
101.452,2.157117775,2.829824554,-15.00449662,0.002877994,-0.007305148,-0.184864308,-0.98273269,0.347075308,-0.00735214,0.30530056,0.036721598,-0.03818665,1.085706847
101.502,2.174415276,2.829880764,-14.98924458,0.002429977,-0.005767836,-0.211472558,-0.977363896,0.345091067,0.009160001,0.304583454,0.035866912,-0.063144747,1.067383554
101.552,2.191651973,2.830793542,-14.9740604,0.002095159,-0.003838995,-0.23664142,-0.971587212,0.344751079,0.026821481,0.302687418,0.03293539,-0.071439736,1.001753004
101.602,2.208889053,2.83257723,-14.95897074,0.001954833,-0.00203649,-0.260515491,-0.965465541,0.344415288,0.043321425,0.301240874,0.014812116,-0.056464581,0.985026038
101.652,2.226054605,2.835114412,-14.94391933,0.002328546,-0.001060912,-0.28466189,-0.958624567,0.341931904,0.057299806,0.300933971,-0.020956596,-0.02138507,1.027350685
101.702,2.243056516,2.838327575,-14.92888786,0.00323529,-0.001251481,-0.309790568,-0.950798491,0.338291905,0.070812486,0.300111068,-0.046890904,0.018369369,1.072433034
101.752,2.259885502,2.842240888,-14.91393241,0.004133046,-0.002339067,-0.335476701,-0.942036533,0.335179576,0.085356442,0.298008867,-0.043590628,0.044923734,1.093902094
101.802,2.276527741,2.846896631,-14.89914186,0.004384308,-0.003796337,-0.360564038,-0.932716431,0.329845859,0.100082564,0.293087859,-0.00984633,0.070161027,1.028462553
101.852,2.292821822,2.852282061,-14.88467728,0.00344715,-0.005401716,-0.383184576,-0.923649565,0.322265356,0.115023455,0.285613891,0.034530132,0.080615356,0.928481736
101.902,2.308747414,2.858404314,-14.87060986,0.001838216,-0.006420618,-0.403937418,-0.914762242,0.315145704,0.128562284,0.277336676,0.051008073,0.047223297,0.896047503
101.952,2.324330116,2.865120694,-14.85697831,0.000835521,-0.006271855,-0.424684773,-0.905319175,0.308421739,0.139465241,0.267884274,0.03576745,-0.016261337,0.932073634
102.002,2.33957292,2.872371848,-14.8438784,0.000899707,-0.004903449,-0.446288714,-0.894875148,0.301552931,0.150263588,0.256312002,0.017887207,-0.073707031,0.985644208
102.052,2.354469951,2.88018376,-14.83138976,0.001830244,-0.002653735,-0.468771388,-0.883313644,0.294600348,0.161913348,0.243625449,0.00592983,-0.108268814,1.033696234
102.102,2.36900587,2.888580167,-14.81951419,0.003107496,-0.000162164,-0.49201454,-0.870581421,0.286877847,0.173212112,0.23243233,0.001262889,-0.101578947,1.08818944
102.152,2.383112346,2.897506965,-14.80811358,0.00407589,0.001668225,-0.516187037,-0.856464563,0.277470374,0.183307176,0.224385596,-4.61E-05,-0.054896156,1.148792777
102.202,2.396740392,2.906935127,-14.79705861,0.004373744,0.002379358,-0.540880135,-0.841084947,0.268351885,0.193683545,0.218229571,0.000894355,-0.005537,1.165871098
102.252,2.409950724,2.916930511,-14.78628175,0.004022473,0.002296507,-0.564916153,-0.825135313,0.260478817,0.205998965,0.213254471,0.010156084,0.028729962,1.139694696
102.302,2.422715879,2.927542379,-14.77571739,0.003004582,0.00164637,-0.587458165,-0.809247284,0.249600299,0.217349693,0.209727994,0.014643054,0.064694057,1.056808647
102.352,2.43485089,2.938677483,-14.76529406,0.00156652,0.00035617,-0.607582869,-0.794254667,0.2363769,0.228030189,0.207461139,0.012231365,0.08160162,0.959315404
102.402,2.446329893,2.950389574,-14.75496034,0.000239746,-0.000865274,-0.625818535,-0.779968176,0.223351566,0.239924244,0.206059472,0.009699259,0.056346509,0.907851319
102.452,2.457187276,2.96266436,-14.74467931,-0.000256428,-0.001312454,-0.643421492,-0.765510937,0.211701556,0.250124421,0.205309658,-0.001025782,-0.00355052,0.925065891
102.502,2.467489464,2.97537779,-14.73444389,0.000533671,-0.000759209,-0.661514021,-0.749932223,0.200799746,0.257792142,0.203848972,-0.015033441,-0.064075651,0.986394085
102.552,2.477232498,2.988435958,-14.72432816,0.002259216,0.000469815,-0.680468583,-0.732773623,0.189253361,0.264030159,0.200634788,-0.02115336,-0.091027146,1.057219535
102.602,2.48638626,3.00178891,-14.71441931,0.004069151,0.001814974,-0.700000401,-0.71412855,0.177387483,0.270090812,0.195572315,-0.013069271,-0.077982817,1.088707658
102.652,2.494945091,3.015471822,-14.7048149,0.005060581,0.002893169,-0.719094266,-0.694888089,0.16534314,0.277106253,0.188584437,0.007882587,-0.032638362,1.077378848
102.702,2.50288317,3.029530154,-14.69560908,0.004636272,0.003410214,-0.737435446,-0.675393099,0.152585301,0.285059534,0.179686053,0.031368589,0.029220737,1.067882742
102.752,2.510164246,3.043998148,-14.68688504,0.002826194,0.003332772,-0.755254434,-0.655417154,0.139069346,0.293251085,0.169572296,0.046324482,0.076157934,1.076893171
102.802,2.516729558,3.058818907,-14.67867994,0.000358702,0.002811925,-0.772383128,-0.635150587,0.123697592,0.298451711,0.158994702,0.03694224,0.093598628,1.027825362
102.852,2.522466894,3.073805262,-14.67101114,-0.00180914,0.001840102,-0.787681138,-0.616077727,0.10618922,0.300890683,0.148172165,0.010253216,0.081046273,0.933569697
102.902,2.527303982,3.088905198,-14.66389017,-0.003016399,0.000800207,-0.80103274,-0.598612404,0.088186083,0.302880106,0.13701585,-0.01358575,0.03866608,0.824588732
102.952,2.531254944,3.104120022,-14.65733795,-0.002927603,0.000234743,-0.812337679,-0.583179963,0.070424015,0.306091425,0.125493995,-0.018452555,-0.018521114,0.71451019
103.002,2.534343534,3.119493188,-14.65136279,-0.001722065,0.00057189,-0.822325085,-0.56901508,0.054458812,0.307868874,0.114020433,-0.013681795,-0.075860295,0.69604417
103.052,2.536723943,3.134867002,-14.64594943,0.000448298,0.001738252,-0.832517466,-0.553995889,0.041615465,0.307040363,0.103087068,-0.005240356,-0.114604071,0.759287809
103.102,2.538484938,3.150202662,-14.64107112,0.002768127,0.003433029,-0.843405746,-0.537259062,0.029151203,0.30654367,0.092428129,0.013935873,-0.10897091,0.833760152
103.152,2.539591016,3.165536295,-14.63673144,0.004147127,0.00520875,-0.854853262,-0.51882711,0.015377519,0.306970066,0.081549508,0.037996305,-0.058131111,0.896755972
103.202,2.539975373,3.180902707,-14.63292396,0.003818107,0.006549517,-0.866638422,-0.498879115,0.000514242,0.307479551,0.071423514,0.050935567,0.019614713,0.956728216
103.252,2.539599639,3.196265738,-14.62958833,0.001752495,0.006920306,-0.878704078,-0.477313505,-0.015087063,0.306897277,0.062546274,0.040722556,0.094817894,1.017802776
103.302,2.538425614,3.211569501,-14.62666755,-0.001390111,0.006164949,-0.890896372,-0.454162653,-0.031216572,0.305080354,0.054754655,0.015413948,0.133655787,1.074691398
103.352,2.536444096,3.226750156,-14.62411339,-0.004497027,0.004662347,-0.903046732,-0.429493467,-0.047499862,0.30223627,0.047813175,-0.010026123,0.121248149,1.121028474
103.402,2.533652257,3.241741988,-14.62187922,-0.006535242,0.003027265,-0.91448838,-0.404548056,-0.063169026,0.297001667,0.042058187,-0.031877391,0.063605313,1.048094099
103.452,2.530107544,3.256405778,-14.6198912,-0.006709235,0.001747303,-0.924047613,-0.382214523,-0.078160543,0.289713098,0.037883155,-0.042625181,-0.016905925,0.903139199
103.502,2.525799277,3.270699363,-14.61807521,-0.005107265,0.001266408,-0.931945926,-0.362559103,-0.093563494,0.282438716,0.035072992,-0.027310707,-0.0874918,0.809632463
103.552,2.520757672,3.284635485,-14.61636857,-0.00239265,0.00197467,-0.939038154,-0.343798954,-0.106845218,0.275185575,0.033444933,0.00863542,-0.133641377,0.811318016
103.602,2.51511079,3.298190184,-14.61472902,0.00056743,0.003711304,-0.945886074,-0.324477179,-0.118794466,0.267192852,0.032078909,0.038198212,-0.129275368,0.812730605
103.652,2.508825246,3.311330544,-14.61317321,0.002496,0.005568998,-0.95212406,-0.305650996,-0.132422989,0.258761842,0.030147051,0.045502085,-0.064590402,0.774247785
103.702,2.50185875,3.324058099,-14.61175016,0.002541597,0.006722903,-0.957813191,-0.287301644,-0.145140233,0.250806133,0.026448542,0.031970808,0.021293727,0.775444994
103.752,2.494324313,3.336404231,-14.61057618,0.000852192,0.006788857,-0.963369646,-0.268089744,-0.155601026,0.243336176,0.020434792,0.004084629,0.08973821,0.829031469
103.802,2.486283566,3.348371649,-14.60974515,-0.001874444,0.00578723,-0.968945141,-0.247200947,-0.165664675,0.235602304,0.012925594,-0.024900131,0.122446273,0.899873936
103.852,2.477730279,3.359944081,-14.60931048,-0.004721057,0.004198666,-0.974456293,-0.22448834,-0.176184255,0.227613099,0.004701431,-0.036479978,0.111905136,0.966531194
103.902,2.468643156,3.371107853,-14.60930456,-0.00683164,0.002755432,-0.979749896,-0.200089676,-0.186706473,0.21908177,-0.004257141,-0.028120266,0.065143663,1.031083804
103.952,2.459046779,3.381817677,-14.60977198,-0.007602501,0.001951543,-0.984719551,-0.173970688,-0.196792711,0.209578819,-0.014220734,-0.008272937,0.002329091,1.091246662
104.002,2.448927033,3.392043142,-14.61076735,-0.007050639,0.001945621,-0.989178749,-0.146532951,-0.207848074,0.199864419,-0.025356482,0.015509411,-0.045632001,1.125679164
104.052,2.438192869,3.401800874,-14.61235013,-0.005870916,0.00260863,-0.992920577,-0.118606303,-0.221557267,0.191025823,-0.03763218,0.036612374,-0.053520574,1.121193359
104.102,2.426819501,3.411121467,-14.61456823,-0.004818664,0.003620569,-0.995739727,-0.09201124,-0.230892816,0.181895359,-0.050650173,0.041597773,-0.051353501,0.99059361
104.152,2.415211842,3.41995267,-14.61744999,-0.003622706,0.004468626,-0.997532156,-0.069975036,-0.232867117,0.171664237,-0.064166927,0.022177983,-0.054885808,0.7867955
104.202,2.403569607,3.428294715,-14.62100977,-0.002448679,0.004746316,-0.998621731,-0.052212206,-0.232441273,0.162861696,-0.077550717,0.00252515,-0.045874528,0.666918188
104.252,2.3919833,3.436254256,-14.62522422,-0.001651866,0.00472028,-0.999346412,-0.035801384,-0.231079591,0.155912472,-0.090507597,-0.004414377,-0.022251761,0.660913515
104.302,2.380440217,3.443870184,-14.63008589,-0.001665609,0.004489464,-0.999812506,-0.018762278,-0.231143492,0.148946901,-0.103450583,-0.012332078,0.018897924,0.702711565
104.352,2.368809326,3.45112345,-14.63559454,-0.002878772,0.004000375,-0.999987663,-0.000618526,-0.234537586,0.141338104,-0.116357658,-0.022730194,0.070389234,0.747455657
104.402,2.356959281,3.457983052,-14.64171176,-0.005219383,0.003441278,-0.9998026,0.018859411,-0.239048306,0.133349496,-0.127332546,-0.011217285,0.103394174,0.81659452
104.452,2.344909759,3.464428255,-14.64832146,-0.007899291,0.003463382,-0.999144384,0.040448797,-0.24271053,0.124605426,-0.136652089,0.016068066,0.099689633,0.909412684
104.502,2.332688501,3.470403049,-14.65539909,-0.010034266,0.003965739,-0.997868707,0.064355491,-0.24592082,0.114582995,-0.146175448,0.028967604,0.063689104,1.001445425
104.552,2.320320884,3.47584466,-14.66296782,-0.010985163,0.004416542,-0.995834349,0.090408903,-0.248588245,0.103327671,-0.156249071,0.021385333,0.008345253,1.083518509
104.602,2.307851191,3.480698662,-14.67104878,-0.010515719,0.00433442,-0.993002004,0.117548508,-0.249667069,0.091299156,-0.166561393,0.000845197,-0.051053991,1.065739398
104.652,2.295378646,3.484943079,-14.6796426,-0.008774424,0.003568647,-0.9897576,0.142443561,-0.249210218,0.078819327,-0.176760359,-0.021972405,-0.093735791,0.94372222
104.702,2.282959826,3.488583122,-14.68871472,-0.006440495,0.002449018,-0.986448245,0.163927979,-0.247219355,0.067829841,-0.185329561,-0.015335997,-0.100727096,0.796190578
104.752,2.270657714,3.491722396,-14.69816114,-0.004371389,0.001966469,-0.983363081,0.181587651,-0.245339005,0.057851337,-0.192033268,0.010649317,-0.064923626,0.647992162
104.802,2.25841013,3.494323629,-14.70791388,-0.003511245,0.002196601,-0.98055804,0.196185566,-0.244543106,0.046486025,-0.197756493,0.022266384,-0.00126906,0.558495561
104.852,2.246219096,3.496366453,-14.71793879,-0.004204145,0.002929951,-0.977784084,0.209551963,-0.242943797,0.03606204,-0.202917789,0.028978084,0.060675825,0.548262286
104.902,2.234134481,3.497934276,-14.7282124,-0.006094328,0.004059261,-0.974659584,0.223573427,-0.240451651,0.027101063,-0.20785361,0.03067389,0.096494284,0.607480646
104.952,2.222181729,3.499053077,-14.73873327,-0.008429582,0.005127592,-0.970847282,0.23949573,-0.237768875,0.017891899,-0.212814909,0.017822453,0.094906659,0.702347148
105.002,2.210332409,3.499693815,-14.74951081,-0.010460318,0.005584415,-0.966190652,0.257555859,-0.236832811,0.00800097,-0.218155013,-0.007379789,0.065921163,0.777052492
105.052,2.19846932,3.499807943,-14.76057054,-0.011781208,0.005063037,-0.96088091,0.276664861,-0.237673878,-0.003313604,-0.224121402,-0.041422702,0.01993204,0.802639402
105.102,2.186555169,3.499309978,-14.77194449,-0.012116727,0.003367575,-0.955102413,0.296008826,-0.239056851,-0.016260283,-0.230606894,-0.071057492,-0.030039883,0.817100748
105.152,2.174552249,3.498138225,-14.78364712,-0.011603437,0.000923921,-0.948739167,0.315845688,-0.240945672,-0.030202239,-0.237256847,-0.077967547,-0.0610558,0.853776402
105.202,2.162474414,3.496264938,-14.79568767,-0.01059422,-0.001511209,-0.941538868,0.336734373,-0.241857993,-0.043999007,-0.244144172,-0.057706928,-0.067410948,0.918433155
105.252,2.150391524,3.493714517,-14.80808103,-0.009463526,-0.003202255,-0.933215361,0.359178615,-0.241258305,-0.057553598,-0.251357588,-0.022266262,-0.050441857,0.994308616
105.302,2.138386723,3.49047902,-14.82084242,-0.00858534,-0.003874582,-0.923893753,0.382533152,-0.23865299,-0.071292185,-0.258830059,0.009427438,-0.021816611,0.990636686
105.352,2.126563887,3.48655525,-14.83398089,-0.008137051,-0.003689358,-0.914605863,0.404247811,-0.234164593,-0.085167362,-0.266411509,0.025844679,0.005456803,0.897568036
105.402,2.11500522,3.4819331,-14.84748311,-0.008181508,-0.003046519,-0.905886858,0.423429784,-0.228315022,-0.099091098,-0.272981516,0.029234597,0.030559605,0.789768723
105.452,2.103731175,3.476600991,-14.86126641,-0.008869637,-0.002131941,-0.897957707,0.439987205,-0.2231041,-0.114019348,-0.278096312,0.01805271,0.056654774,0.685163549
105.502,2.092709749,3.470486412,-14.8752743,-0.010225513,-0.001410962,-0.890682731,0.454508218,-0.217729853,-0.129799578,-0.281673423,-0.00275005,0.071141626,0.628022647
105.552,2.081967258,3.463627294,-14.88941596,-0.011925256,-0.000900787,-0.883389286,0.468487296,-0.212317689,-0.143392265,-0.283790206,-0.007937932,0.074000133,0.645075945
105.602,2.071481562,3.456168855,-14.9036511,-0.013458997,-0.000358998,-0.875256257,0.483472037,-0.207302055,-0.154190598,-0.285531438,0.003781986,0.060934784,0.72223595
105.652,2.061254401,3.448197383,-14.91797407,-0.014318347,0.000163026,-0.865732794,0.500301597,-0.201888029,-0.164273711,-0.287359251,0.016017207,0.028550739,0.821167835
105.702,2.051312503,3.439716285,-14.93239958,-0.014224727,0.000312124,-0.854623734,0.519052824,-0.195985664,-0.174656029,-0.289697021,0.017504419,-0.015707756,0.915912179
105.752,2.041666513,3.430697008,-14.94696241,-0.013282225,-0.000264402,-0.841983383,0.539339869,-0.190160014,-0.185899811,-0.29281591,0.003713434,-0.054739505,0.988624418
105.802,2.032335273,3.421136512,-14.96170289,-0.011865079,-0.001645469,-0.828541117,0.55980008,-0.182892533,-0.195311447,-0.29681112,-0.010649788,-0.083659829,0.944894313
105.852,2.023427019,3.41119353,-14.97666614,-0.010082455,-0.003488901,-0.815998553,0.577955476,-0.17357146,-0.202049136,-0.301632517,-0.015236679,-0.098856197,0.826025287
105.902,2.014998967,3.400921352,-14.99185878,-0.008393168,-0.005289187,-0.804846738,0.593399787,-0.164064058,-0.208581472,-0.305488774,-0.013368997,-0.072352682,0.703175664
105.952,2.007030144,3.390293853,-15.0072007,-0.007675555,-0.006284513,-0.795267362,0.606177708,-0.155109369,-0.216779429,-0.308056947,-0.015261312,-0.0098574,0.583363327
106.002,1.999508828,3.37923222,-15.02265655,-0.008346156,-0.006334748,-0.78687979,0.617017349,-0.145958827,-0.224576644,-0.30990377,-0.014139499,0.057601832,0.534707602
106.052,1.99244821,3.367873899,-15.03818616,-0.010051289,-0.005231696,-0.77834055,0.627740065,-0.137005625,-0.229334985,-0.311232042,0.002211175,0.108435689,0.567928488
106.102,1.985819376,3.356270089,-15.05378979,-0.012116458,-0.00340659,-0.768851761,0.639303181,-0.128473457,-0.235106012,-0.31298366,0.009123478,0.114701607,0.623135921
106.152,1.979619806,3.3442965,-15.06950164,-0.013838502,-0.002026192,-0.758365075,0.651679985,-0.119819165,-0.243984633,-0.31550406,-0.005570298,0.069730807,0.668704208
106.202,1.973856166,3.331818443,-15.08535756,-0.014710906,-0.002111186,-0.746967368,0.664694579,-0.111079714,-0.254840267,-0.318721326,-0.031212568,-0.006415075,0.715957895
106.252,1.968534687,3.318778165,-15.10139077,-0.014499452,-0.003988049,-0.734463528,0.678481531,-0.102046982,-0.266415625,-0.322536338,-0.052817963,-0.083345695,0.773649065
106.302,1.963713805,3.305165239,-15.11758686,-0.013412018,-0.007149228,-0.721055699,0.69271039,-0.090563241,-0.277357882,-0.32465276,-0.057178593,-0.12117886,0.778276213
106.352,1.959557657,3.291041558,-15.133824,-0.012003177,-0.01035683,-0.707873386,0.706161404,-0.075904331,-0.287154584,-0.324639197,-0.041255224,-0.109044902,0.730016204
106.402,1.956167793,3.276427068,-15.1500487,-0.010804379,-0.012603334,-0.695295398,0.718532345,-0.060368645,-0.297111796,-0.324483605,-0.017855788,-0.060720952,0.692992157
106.452,1.953543102,3.261307295,-15.16628708,-0.01022736,-0.013393411,-0.682766284,0.730442482,-0.045291289,-0.307174897,-0.32518195,0.002761388,0.004365369,0.698328012
106.502,1.951676091,3.245688467,-15.18257757,-0.010429912,-0.012770746,-0.669618041,0.742522595,-0.029827393,-0.317318952,-0.326398877,0.011360325,0.061131335,0.728954636
106.552,1.950610162,3.229544037,-15.19893075,-0.011351716,-0.011386142,-0.655619461,0.754920272,-0.013289986,-0.328122361,-0.327691142,0.001456433,0.087250159,0.763249098
106.602,1.950383678,3.212821733,-15.21535304,-0.012741278,-0.010219223,-0.640863645,0.767480955,0.003493678,-0.340733832,-0.329191965,-0.028287094,0.075225201,0.778835019
106.652,1.950994858,3.195418879,-15.23185831,-0.014325949,-0.010204589,-0.625746406,0.779828231,0.020348903,-0.354901041,-0.330998572,-0.065396404,0.029073453,0.780931199
106.702,1.952464168,3.177307912,-15.24845806,-0.015600067,-0.011795996,-0.610369465,0.791875374,0.037847329,-0.368874841,-0.332897147,-0.087452031,-0.035540201,0.78151397
106.752,1.954824841,3.158508321,-15.26514979,-0.016121169,-0.014765159,-0.594800644,0.80357594,0.055934176,-0.382572373,-0.334683969,-0.0867494,-0.090525087,0.779658208
106.802,1.958117976,3.139091878,-15.28192898,-0.015660761,-0.018309429,-0.579485583,0.814626273,0.075246279,-0.392541794,-0.336421758,-0.04956989,-0.120326825,0.721558841
106.852,1.962399225,3.11929116,-15.29879471,-0.014006415,-0.021279549,-0.565838978,0.82412211,0.095289812,-0.399119486,-0.338112494,0.00895983,-0.111746572,0.618115745
106.902,1.967692293,3.099168419,-15.31574109,-0.011734794,-0.022846914,-0.554119227,0.832040981,0.115638741,-0.405587772,-0.339647255,0.052231267,-0.063909218,0.527909143
106.952,1.974006221,3.078733438,-15.33276154,-0.009757361,-0.022742111,-0.543715314,0.838904791,0.136106615,-0.411263469,-0.341125137,0.065645572,0.003947714,0.484107944
107.002,1.981334125,3.05805816,-15.34985733,-0.008778042,-0.021252429,-0.533555025,0.845452728,0.156030036,-0.415365142,-0.342643937,0.046607434,0.06852874,0.489983838
107.052,1.989631031,3.037207135,-15.36702854,-0.009212471,-0.019085582,-0.522821045,0.852178987,0.174929378,-0.418377014,-0.344139448,0.001893893,0.107550604,0.521844613
107.102,1.998852731,3.016240198,-15.38427272,-0.010889428,-0.017201965,-0.511213022,0.859212871,0.193160688,-0.419908954,-0.345557772,-0.046289587,0.101999352,0.556792642
107.152,2.008974344,2.99526726,-15.40158457,-0.012988658,-0.016442661,-0.499042864,0.866323931,0.210843246,-0.418371592,-0.346837764,-0.069948374,0.05246266,0.557433584
107.202,2.019946234,2.974469591,-15.41895455,-0.014401324,-0.017056006,-0.487336347,0.872928966,0.227035613,-0.413244061,-0.347865437,-0.055257444,-0.014952098,0.511656266
107.252,2.031669946,2.95398633,-15.43636841,-0.014424364,-0.018626709,-0.476881055,0.87865206,0.240940229,-0.40617021,-0.348626146,-0.013984605,-0.06659559,0.445543244
107.302,2.044023853,2.933881865,-15.45381875,-0.013074144,-0.020332109,-0.4677607,0.883524532,0.252313799,-0.398198229,-0.349396679,0.033510678,-0.078671123,0.392945491
107.352,2.056872081,2.914192658,-15.47131675,-0.010938015,-0.021255675,-0.459379883,0.887918171,0.260657152,-0.38958897,-0.350582977,0.069213904,-0.044197589,0.376970889
107.402,2.070051243,2.894954842,-15.48889259,-0.008868236,-0.020711941,-0.450843662,0.892318532,0.265815376,-0.380122848,-0.352527281,0.082335984,0.021825073,0.397405699
107.452,2.083422033,2.876221255,-15.50658925,-0.007535229,-0.018638251,-0.441726614,0.896924431,0.268559574,-0.369421989,-0.355368752,0.072653066,0.086631528,0.413945976
107.502,2.09686458,2.858047973,-15.52444703,-0.007229855,-0.015589174,-0.432614125,0.901415401,0.268584505,-0.357924808,-0.358880987,0.044482406,0.126818249,0.390593287
107.552,2.110233736,2.840457964,-15.54249038,-0.007918053,-0.012412371,-0.424325224,0.90539016,0.265926189,-0.346057582,-0.362735882,0.009583673,0.128379047,0.342539768
107.602,2.12341494,2.823476692,-15.56072868,-0.009113885,-0.010006142,-0.417046184,0.908784515,0.261139933,-0.333562796,-0.366614737,-0.015915473,0.090675791,0.30357248
107.652,2.136309909,2.807138005,-15.57915343,-0.010147626,-0.008933757,-0.41031063,0.911845602,0.25475804,-0.320428761,-0.370145577,-0.022743125,0.02903361,0.291608607
